zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,valid_gap,dist_sum,dtw_thv
0.042907,-0.288567,0.000000,148,444,0.800000,1.200000,0.011851,3.813438,0.041783
0.067484,-0.287449,0.000000
0.092589,-0.285844,0.000000
0.118117,-0.283801,0.000000
0.143965,-0.281364,0.000000
0.170041,-0.278575,0.000000
0.196258,-0.275472,0.000000
0.222540,-0.272085,0.000000
0.248820,-0.268439,0.000000
0.275045,-0.264553,0.000000
0.301170,-0.260435,0.000000
0.327166,-0.256088,0.000000
0.353009,-0.251505,0.000000
0.378692,-0.246675,0.000000
0.404211,-0.241578,0.000000
0.429575,-0.236192,0.000000
0.454795,-0.230490,0.000000
0.479890,-0.224444,0.000000
0.504880,-0.218026,0.000000
0.529786,-0.211209,0.000000
0.554630,-0.203971,0.000000
0.579428,-0.196294,0.000000
0.604196,-0.188166,0.000000
0.628942,-0.179584,0.000000
0.653669,-0.170552,0.000000
0.678373,-0.161083,0.000000
0.703044,-0.151198,0.000000
0.727664,-0.140924,0.000000
0.752210,-0.130299,0.000000
0.776654,-0.119363,0.000000
0.800963,-0.108160,0.000000
0.825102,-0.096737,0.000000
0.849036,-0.085140,0.000000
0.872732,-0.073412,0.000000
0.896158,-0.061590,0.000000
0.919289,-0.049704,0.000000
0.942106,-0.037775,0.000000
0.964596,-0.025812,0.000000
0.986759,-0.013811,0.000000
1.008603,-0.001756,0.000000
1.030146,0.010383,0.000000
1.051415,0.022648,0.000000
1.072449,0.035093,0.000000
1.093292,0.047783,0.000000
1.113996,0.060789,0.000000
1.134616,0.074185,0.000000
1.155209,0.088047,0.000000
1.175828,0.102448,0.000000
1.196525,0.117453,0.000000
1.217342,0.133114,0.000000
1.238308,0.149470,0.000000
1.259441,0.166538,0.000000
1.280741,0.184312,0.000000
1.302189,0.202762,0.000000
1.323745,0.221830,0.000000
1.345349,0.241427,0.000000
1.366917,0.261435,0.000000
1.388342,0.281710,0.000000
1.409501,0.302078,0.000000
1.430248,0.322343,0.000000
1.450422,0.342288,0.000000
1.469851,0.361681,0.000000
1.488350,0.380277,0.000000
1.505735,0.397829,0.000000
1.521815,0.414091,0.000000
1.536410,0.428824,0.000000
1.549345,0.441806,0.000000
1.560461,0.452831,0.000000
1.569617,0.461725,0.000000
1.576693,0.468339,0.000000
1.581596,0.472565,0.000000
1.584259,0.474329,0.000000
1.584648,0.473600,0.000000
1.582757,0.470389,0.000000
1.578611,0.464744,0.000000
1.572266,0.456759,0.000000
1.563806,0.446559,0.000000
1.553341,0.434305,0.000000
1.541003,0.420189,0.000000
1.526944,0.404421,0.000000
1.511331,0.387234,0.000000
1.494342,0.368869,0.000000
1.476158,0.349573,0.000000
1.456966,0.329592,0.000000
1.436946,0.309164,0.000000
1.416271,0.288515,0.000000
1.395105,0.267852,0.000000
1.373596,0.247362,0.000000
1.351874,0.227206,0.000000
1.330051,0.207517,0.000000
1.308220,0.188403,0.000000
1.286449,0.169938,0.000000
1.264789,0.152174,0.000000
1.243268,0.135132,0.000000
1.221896,0.118812,0.000000
1.200666,0.103193,0.000000
1.179556,0.088234,0.000000
1.158531,0.073885,0.000000
1.137547,0.060082,0.000000
1.116554,0.046758,0.000000
1.095495,0.033843,0.000000
1.074315,0.021271,0.000000
1.052959,0.008976,0.000000
1.031375,-0.003096,0.000000
1.009517,-0.014991,0.000000
0.987346,-0.026746,0.000000
0.964832,-0.038386,0.000000
0.941951,-0.049923,0.000000
0.918693,-0.061360,0.000000
0.895055,-0.072690,0.000000
0.871043,-0.083895,0.000000
0.846671,-0.094952,0.000000
0.821964,-0.105834,0.000000
0.796951,-0.116510,0.000000
0.771667,-0.126946,0.000000
0.746152,-0.137112,0.000000
0.720451,-0.146979,0.000000
0.694608,-0.156522,0.000000
0.668669,-0.165720,0.000000
0.642680,-0.174561,0.000000
0.616686,-0.183035,0.000000
0.590730,-0.191140,0.000000
0.564849,-0.198880,0.000000
0.539080,-0.206262,0.000000
0.513456,-0.213299,0.000000
0.488001,-0.220005,0.000000
0.462740,-0.226397,0.000000
0.437689,-0.232490,0.000000
0.412862,-0.238300,0.000000
0.388264,-0.243839,0.000000
0.363899,-0.249117,0.000000
0.339764,-0.254140,0.000000
0.315854,-0.258909,0.000000
0.292156,-0.263419,0.000000
0.268657,-0.267663,0.000000
0.245336,-0.271628,0.000000
0.222174,-0.275297,0.000000
0.199146,-0.278652,0.000000
0.176225,-0.281671,0.000000
0.153384,-0.284334,0.000000
0.130593,-0.286618,0.000000
0.107823,-0.288504,0.000000
0.085044,-0.289977,0.000000
0.062227,-0.291022,0.000000
0.039345,-0.291630,0.000000
0.016372,-0.291800,0.000000
-0.006716,-0.291531,0.000000
-0.029940,-0.290831,0.000000
-0.053318,-0.289712,0.000000
-0.076865,-0.288189,0.000000
-0.100591,-0.286282,0.000000
-0.124505,-0.284014,0.000000
-0.148612,-0.281407,0.000000
-0.172911,-0.278485,0.000000
-0.197401,-0.275270,0.000000
-0.222078,-0.271784,0.000000
-0.246932,-0.268041,0.000000
-0.271956,-0.264056,0.000000
-0.297136,-0.259834,0.000000
-0.322462,-0.255378,0.000000
-0.347917,-0.250683,0.000000
-0.373488,-0.245741,0.000000
-0.399160,-0.240536,0.000000
-0.424916,-0.235049,0.000000
-0.450741,-0.229260,0.000000
-0.476619,-0.223143,0.000000
-0.502532,-0.216674,0.000000
-0.528465,-0.209830,0.000000
-0.554399,-0.202590,0.000000
-0.580315,-0.194936,0.000000
-0.606194,-0.186857,0.000000
-0.632016,-0.178348,0.000000
-0.657758,-0.169409,0.000000
-0.683396,-0.160051,0.000000
-0.708906,-0.150290,0.000000
-0.734263,-0.140150,0.000000
-0.759441,-0.129662,0.000000
-0.784412,-0.118860,0.000000
-0.809152,-0.107786,0.000000
-0.833635,-0.096479,0.000000
-0.857840,-0.084982,0.000000
-0.881747,-0.073333,0.000000
-0.905341,-0.061566,0.000000
-0.928611,-0.049710,0.000000
-0.951552,-0.037781,0.000000
-0.974166,-0.025790,0.000000
-0.996462,-0.013731,0.000000
-1.018453,-0.001591,0.000000
-1.040164,0.010661,0.000000
-1.061622,0.023065,0.000000
-1.082862,0.035671,0.000000
-1.103925,0.048542,0.000000
-1.124852,0.061745,0.000000
-1.145688,0.075353,0.000000
-1.166478,0.089438,0.000000
-1.187262,0.104069,0.000000
-1.208079,0.119309,0.000000
-1.228955,0.135209,0.000000
-1.249912,0.151804,0.000000
-1.270954,0.169110,0.000000
-1.292076,0.187122,0.000000
-1.313251,0.205808,0.000000
-1.334440,0.225108,0.000000
-1.355582,0.244934,0.000000
-1.376597,0.265170,0.000000
-1.397388,0.285670,0.000000
-1.417838,0.306260,0.000000
-1.437816,0.326744,0.000000
-1.457174,0.346903,0.000000
-1.475754,0.366505,0.000000
-1.493390,0.385303,0.000000
-1.509909,0.403047,0.000000
-1.525140,0.419488,0.000000
-1.538913,0.434385,0.000000
-1.551067,0.447507,0.000000
-1.561451,0.458649,0.000000
-1.569931,0.467627,0.000000
-1.576392,0.474289,0.000000
-1.580742,0.478521,0.000000
-1.582915,0.480245,0.000000
-1.582869,0.479425,0.000000
-1.580593,0.476068,0.000000
-1.576104,0.470221,0.000000
-1.569448,0.461975,0.000000
-1.560699,0.451458,0.000000
-1.549954,0.438831,0.000000
-1.537336,0.424289,0.000000
-1.522986,0.408050,0.000000
-1.507062,0.390352,0.000000
-1.489733,0.371445,0.000000
-1.471178,0.351586,0.000000
-1.451576,0.331031,0.000000
-1.431109,0.310031,0.000000
-1.409950,0.288823,0.000000
-1.388267,0.267627,0.000000
-1.366213,0.246640,0.000000
-1.343925,0.226033,0.000000
-1.321524,0.205949,0.000000
-1.299111,0.186501,0.000000
-1.276766,0.167770,0.000000
-1.254548,0.149809,0.000000
-1.232497,0.132639,0.000000
-1.210632,0.116257,0.000000
-1.188953,0.100635,0.000000
-1.167447,0.085726,0.000000
-1.146084,0.071467,0.000000
-1.124826,0.057784,0.000000
-1.103624,0.044594,0.000000
-1.082425,0.031814,0.000000
-1.061175,0.019360,0.000000
-1.039817,0.007156,0.000000
-1.018299,-0.004870,0.000000
-0.996573,-0.016774,0.000000
-0.974598,-0.028604,0.000000
-0.952342,-0.040389,0.000000
-0.929780,-0.052149,0.000000
-0.906896,-0.063883,0.000000
-0.883686,-0.075583,0.000000
-0.860153,-0.087223,0.000000
-0.836308,-0.098770,0.000000
-0.812171,-0.110182,0.000000
-0.787767,-0.121410,0.000000
-0.763125,-0.132402,0.000000
-0.738277,-0.143108,0.000000
-0.713258,-0.153476,0.000000
-0.688103,-0.163459,0.000000
-0.662842,-0.173019,0.000000
-0.637507,-0.182122,0.000000
-0.612125,-0.190744,0.000000
-0.586718,-0.198871,0.000000
-0.561303,-0.206500,0.000000
-0.535896,-0.213634,0.000000
-0.510504,-0.220288,0.000000
-0.485132,-0.226485,0.000000
-0.459783,-0.232252,0.000000
-0.434457,-0.237624,0.000000
-0.409151,-0.242636,0.000000
-0.383865,-0.247328,0.000000
-0.358598,-0.251735,0.000000
-0.333353,-0.255893,0.000000
-0.308137,-0.259832,0.000000
-0.282961,-0.263577,0.000000
-0.257842,-0.267145,0.000000
-0.232806,-0.270546,0.000000
-0.207884,-0.273781,0.000000
-0.183116,-0.276844,0.000000
-0.158550,-0.279717,0.000000
-0.134242,-0.282377,0.000000
-0.110254,-0.284793,0.000000
-0.086655,-0.286925,0.000000
-0.063521,-0.288733,0.000000
-0.040931,-0.290168,0.000000
-0.018969,-0.291183,0.000000
0.002283,-0.291729,0.000000
0.022737,-0.291760,0.000000
0.042312,-0.291230,0.000000
