-0.247400	0.393824	0.885266
-0.247476	0.394307	0.885029
-0.247531	0.394787	0.884800
-0.247360	0.395315	0.884612
-0.246929	0.395842	0.884497
-0.246394	0.396273	0.884453
-0.245922	0.396570	0.884452
-0.245561	0.396789	0.884454
-0.245417	0.396916	0.884436
-0.245641	0.396988	0.884342
-0.246131	0.396957	0.884220
-0.246734	0.396762	0.884140
-0.247326	0.396430	0.884123
-0.247703	0.396104	0.884163
-0.247807	0.395894	0.884228
-0.247756	0.395802	0.884284
-0.247711	0.395729	0.884329
-0.247746	0.395622	0.884367
-0.247885	0.395502	0.884382
-0.248091	0.395441	0.884351
-0.248294	0.395470	0.884282
-0.248357	0.395591	0.884210
-0.248245	0.395746	0.884172
-0.248057	0.395886	0.884162
-0.247859	0.395984	0.884173
-0.247681	0.396042	0.884197
-0.247586	0.395980	0.884252
-0.247627	0.395812	0.884316
-0.247728	0.395583	0.884390
-0.247735	0.395333	0.884499
-0.247634	0.395036	0.884660
-0.247539	0.394710	0.884833
-0.247414	0.394514	0.884955
-0.247129	0.394467	0.885056
-0.246884	0.394359	0.885172
-0.246975	0.394026	0.885295
-0.247284	0.393551	0.885420
-0.247619	0.393056	0.885546
-0.247881	0.392583	0.885683
-0.248018	0.392130	0.885845
-0.248046	0.391753	0.886004
-0.247908	0.391451	0.886176
-0.247719	0.391098	0.886385
-0.247677	0.390705	0.886570
-0.247748	0.390335	0.886713
-0.247844	0.389966	0.886848
-0.247924	0.389600	0.886987
-0.247924	0.389279	0.887128
-0.247584	0.389154	0.887277
-0.246718	0.389193	0.887502
-0.245669	0.389211	0.887785
-0.244739	0.389459	0.887933
-0.243855	0.390007	0.887935
-0.243062	0.390724	0.887838
-0.242325	0.391632	0.887639
-0.241143	0.392778	0.887455
-0.239296	0.394197	0.887325
-0.236831	0.396260	0.887068
-0.233614	0.398918	0.886730
-0.230060	0.401798	0.886358
-0.226850	0.405108	0.885679
-0.224142	0.408784	0.884678
-0.221987	0.412634	0.883434
-0.219676	0.416459	0.882216
-0.216971	0.420409	0.881011
-0.214690	0.424809	0.879458
-0.211872	0.429305	0.877957
-0.209989	0.433751	0.876222
-0.207653	0.437756	0.874785
-0.205037	0.441217	0.873663
-0.203294	0.443951	0.872685
-0.204539	0.446064	0.871316
-0.204496	0.447456	0.870611
-0.204668	0.448390	0.870090
-0.205218	0.449121	0.869584
-0.207477	0.449956	0.868616
-0.208456	0.450761	0.867964
-0.208863	0.451228	0.867623
-0.208654	0.451248	0.867663
-0.208838	0.451180	0.867654
-0.211804	0.451123	0.866964
-0.215388	0.450371	0.866472
-0.219093	0.449404	0.866046
-0.223170	0.449126	0.865148
-0.224819	0.449404	0.864576
-0.225755	0.450210	0.863913
-0.226357	0.451280	0.863197
-0.227388	0.452507	0.862283
-0.228694	0.453751	0.861283
-0.230628	0.455330	0.859933
-0.232380	0.456675	0.858748
-0.236108	0.458392	0.856814
-0.237583	0.459364	0.855885
-0.238177	0.460574	0.855069
-0.238500	0.461642	0.854403
-0.239472	0.462681	0.853568
-0.239777	0.464183	0.852667
-0.238709	0.466137	0.851900
-0.237374	0.467959	0.851274
-0.236227	0.469563	0.850710
-0.234794	0.471166	0.850220
-0.233516	0.472530	0.849816
-0.232812	0.473341	0.849557
-0.232369	0.473701	0.849478
-0.231915	0.473814	0.849539
-0.231384	0.473819	0.849681
-0.230844	0.473682	0.849904
-0.230332	0.473381	0.850210
-0.229731	0.472928	0.850625
-0.228935	0.472328	0.851173
-0.228065	0.471540	0.851843
-0.227080	0.470490	0.852686
-0.225791	0.469201	0.853738
-0.224353	0.467832	0.854868
-0.222699	0.466412	0.856075
-0.220532	0.464989	0.857410
-0.218079	0.463667	0.858752
-0.215424	0.462880	0.859846
-0.212562	0.463038	0.860473
-0.210007	0.464384	0.860375
-0.208341	0.467256	0.859224
-0.208252	0.472366	0.856447
-0.210513	0.479367	0.851993
-0.215493	0.488588	0.845485
-0.223598	0.500315	0.836474
-0.234866	0.513895	0.825076
