0.991194	0.107091	0.077886
0.991200	0.107031	0.077891
0.991203	0.107008	0.077885
0.991195	0.107030	0.077960
0.991231	0.106733	0.077904
0.991265	0.106390	0.077935
0.991295	0.106127	0.077922
0.991327	0.105868	0.077859
0.991352	0.105624	0.077876
0.991385	0.105365	0.077809
0.991393	0.105291	0.077801
0.991394	0.105299	0.077780
0.991405	0.105257	0.077701
0.991392	0.105358	0.077729
0.991374	0.105498	0.077764
0.991402	0.105350	0.077610
0.991440	0.105158	0.077392
0.991435	0.105144	0.077476
0.991445	0.104956	0.077594
0.991456	0.104771	0.077703
0.991442	0.104856	0.077773
0.991421	0.105111	0.077697
0.991388	0.105414	0.077703
0.991338	0.105743	0.077900
0.991306	0.105867	0.078137
0.991292	0.105774	0.078431
0.991284	0.105629	0.078724
0.991263	0.105580	0.079054
0.991216	0.105728	0.079446
0.991134	0.106211	0.079828
0.991058	0.106768	0.080036
0.991029	0.107055	0.080010
0.990990	0.107316	0.080141
0.990931	0.107560	0.080541
0.990863	0.107708	0.081176
0.990806	0.107780	0.081774
0.990748	0.107952	0.082250
0.990682	0.108262	0.082637
0.990639	0.108417	0.082951
0.990642	0.108224	0.083167
0.990649	0.107939	0.083444
0.990635	0.107783	0.083817
0.990605	0.107746	0.084214
0.990537	0.107998	0.084687
0.990476	0.108325	0.084987
0.990480	0.108316	0.084950
0.990478	0.108327	0.084961
0.990452	0.108369	0.085217
0.990459	0.108092	0.085484
0.990465	0.107762	0.085832
0.990496	0.107422	0.085894
0.990529	0.107178	0.085817
0.990534	0.107150	0.085800
0.990542	0.107205	0.085636
0.990532	0.107368	0.085546
0.990527	0.107475	0.085468
0.990554	0.107323	0.085355
0.990602	0.106947	0.085264
0.990701	0.106228	0.085011
0.990808	0.105477	0.084698
0.990901	0.104910	0.084322
0.990962	0.104544	0.084048
0.991006	0.104311	0.083820
0.991014	0.104319	0.083715
0.991015	0.104353	0.083660
0.991072	0.103994	0.083433
0.991118	0.103648	0.083317
0.991134	0.103475	0.083351
0.991151	0.103286	0.083374
0.991126	0.103365	0.083582
0.991094	0.103600	0.083665
0.991107	0.103635	0.083473
0.991131	0.103590	0.083236
0.991120	0.103724	0.083204
0.991106	0.103827	0.083239
0.991077	0.104027	0.083339
0.991027	0.104429	0.083425
0.990957	0.104991	0.083554
0.990888	0.105494	0.083734
0.990867	0.105641	0.083795
0.990864	0.105654	0.083825
0.990876	0.105577	0.083772
0.990888	0.105474	0.083761
0.990870	0.105521	0.083912
0.990823	0.105771	0.084153
0.990748	0.106096	0.084628
0.990718	0.106115	0.084961
0.990711	0.106027	0.085149
0.990697	0.105919	0.085448
0.990710	0.105525	0.085776
0.990740	0.105055	0.086014
0.990756	0.104799	0.086137
0.990738	0.104840	0.086292
0.990701	0.104932	0.086606
0.990663	0.104924	0.087052
0.990695	0.104482	0.087214
0.990736	0.104047	0.087275
0.990741	0.103830	0.087471
0.990728	0.103736	0.087733
0.990645	0.104024	0.088323
0.990568	0.104430	0.088716
0.990505	0.104791	0.088992
0.990466	0.104959	0.089221
0.990433	0.105009	0.089534
0.990414	0.104904	0.089858
0.990396	0.104788	0.090193
0.990372	0.104793	0.090452
0.990335	0.104967	0.090653
0.990307	0.105096	0.090816
0.990281	0.105228	0.090949
0.990245	0.105476	0.091051
0.990221	0.105652	0.091107
0.990225	0.105650	0.091062
0.990218	0.105764	0.091012
0.990182	0.106124	0.090977
0.990132	0.106540	0.091033
0.990072	0.106999	0.091154
0.990025	0.107409	0.091177
0.990019	0.107617	0.091005
0.990024	0.107798	0.090733
0.990015	0.107968	0.090623
0.989983	0.108194	0.090712
0.989930	0.108434	0.090994
0.989852	0.108846	0.091358
0.989807	0.109171	0.091458
0.989800	0.109354	0.091316
0.989769	0.109691	0.091247
0.989715	0.110020	0.091427
0.989637	0.110432	0.091786
0.989530	0.111118	0.092099
0.989368	0.112162	0.092571
0.989184	0.113270	0.093196
0.989063	0.113898	0.093708
0.988997	0.114163	0.094084
0.988960	0.114229	0.094394
0.988927	0.114175	0.094800
0.988870	0.114178	0.095388
0.988804	0.114298	0.095931
0.988738	0.114545	0.096315
0.988702	0.114768	0.096422
0.988746	0.114509	0.096275
0.988901	0.113458	0.095931
0.989152	0.111657	0.095453
0.989461	0.109278	0.094999
0.989806	0.106401	0.094672
0.990158	0.103304	0.094421
0.990484	0.100331	0.094206
0.990798	0.097398	0.093981
0.991124	0.094230	0.093781
0.991500	0.090391	0.093576
0.991940	0.085679	0.093353
0.992414	0.080197	0.093182
0.992895	0.074110	0.093096
0.993346	0.067825	0.093073
0.993748	0.061712	0.093045
0.994093	0.055991	0.092970
0.994383	0.050715	0.092896
0.994626	0.045597	0.092950
0.994896	0.039625	0.092796
0.995238	0.032128	0.092029
0.995528	0.024200	0.091317
0.995751	0.016069	0.090668
0.995899	0.007720	0.090139
0.995983	-0.000461	0.089542
0.996026	-0.008165	0.088690
0.996002	-0.015308	0.088004
0.995900	-0.022043	0.087735
0.995730	-0.028926	0.087669
0.995513	-0.037005	0.087088
0.995228	-0.046201	0.085944
0.994839	-0.055581	0.084889
0.994334	-0.065209	0.083949
0.993686	-0.075140	0.083318
0.992938	-0.085025	0.082738
0.992136	-0.094491	0.082088
0.991297	-0.103434	0.081432
0.990444	-0.111725	0.080859
