0.991709	0.102484	0.077524
0.991669	0.103012	0.077334
0.991628	0.103561	0.077134
0.991606	0.104004	0.076814
0.991649	0.104059	0.076185
0.991718	0.103862	0.075556
0.991765	0.103708	0.075139
0.991811	0.103521	0.074793
0.991842	0.103382	0.074574
0.991856	0.103392	0.074370
0.991890	0.103378	0.073935
0.991973	0.103072	0.073258
0.992066	0.102615	0.072622
0.992129	0.102287	0.072228
0.992170	0.102064	0.071988
0.992190	0.101998	0.071803
0.992203	0.102042	0.071560
0.992256	0.101835	0.071114
0.992351	0.101323	0.070520
0.992424	0.100899	0.070106
0.992469	0.100613	0.069871
0.992486	0.100461	0.069858
0.992500	0.100341	0.069820
0.992552	0.099998	0.069583
0.992614	0.099580	0.069291
0.992670	0.099116	0.069153
0.992736	0.098511	0.069074
0.992791	0.097943	0.069097
0.992817	0.097622	0.069166
0.992846	0.097354	0.069131
0.992868	0.097099	0.069174
0.992877	0.096891	0.069334
0.992883	0.096727	0.069475
0.992862	0.096801	0.069674
0.992831	0.096982	0.069868
0.992798	0.097180	0.070052
0.992738	0.097524	0.070424
0.992662	0.097923	0.070940
0.992607	0.098089	0.071481
0.992571	0.098080	0.071992
0.992532	0.098116	0.072483
0.992499	0.098180	0.072842
0.992463	0.098316	0.073153
0.992406	0.098603	0.073535
0.992326	0.099133	0.073902
0.992228	0.099809	0.074309
0.992140	0.100380	0.074720
0.992065	0.100813	0.075125
0.992007	0.101180	0.075398
0.991952	0.101530	0.075651
0.991876	0.101978	0.076046
0.991774	0.102584	0.076558
0.991641	0.103426	0.077149
0.991529	0.104203	0.077542
0.991479	0.104586	0.077663
0.991508	0.104434	0.077502
0.991566	0.104041	0.077283
0.991613	0.103698	0.077135
0.991653	0.103431	0.076980
0.991659	0.103441	0.076886
0.991595	0.103981	0.076990
0.991493	0.104832	0.077154
0.991444	0.105352	0.077070
0.991434	0.105587	0.076879
0.991394	0.106009	0.076811
0.991342	0.106514	0.076788
0.991297	0.106969	0.076734
0.991266	0.107290	0.076688
0.991231	0.107654	0.076624
0.991212	0.107953	0.076460
0.991201	0.108104	0.076383
0.991182	0.108248	0.076426
0.991162	0.108458	0.076384
0.991159	0.108642	0.076163
0.991171	0.108769	0.075820
0.991205	0.108750	0.075412
0.991254	0.108601	0.074982
0.991283	0.108539	0.074687
0.991296	0.108510	0.074548
0.991308	0.108472	0.074446
0.991310	0.108542	0.074318
0.991299	0.108740	0.074182
0.991277	0.108977	0.074120
0.991279	0.109017	0.074039
0.991281	0.108956	0.074101
0.991295	0.108804	0.074128
0.991318	0.108558	0.074196
0.991309	0.108451	0.074457
0.991293	0.108456	0.074668
0.991253	0.108601	0.074983
0.991189	0.108874	0.075434
0.991159	0.109002	0.075654
0.991161	0.108911	0.075752
0.991167	0.108702	0.075979
0.991164	0.108497	0.076303
0.991168	0.108201	0.076671
0.991151	0.107994	0.077181
0.991120	0.107923	0.077674
0.991099	0.107905	0.077975
0.991050	0.107969	0.078499
0.991000	0.108016	0.079069
0.990957	0.107997	0.079626
0.990918	0.107940	0.080193
0.990893	0.107840	0.080633
0.990841	0.107984	0.081075
0.990749	0.108408	0.081637
0.990643	0.108942	0.082201
0.990555	0.109376	0.082693
0.990470	0.109756	0.083207
0.990372	0.110166	0.083831
0.990321	0.110272	0.084289
0.990336	0.109953	0.084528
0.990342	0.109748	0.084718
0.990313	0.109810	0.084978
0.990267	0.109990	0.085289
0.990186	0.110386	0.085717
0.990070	0.111048	0.086192
0.989969	0.111708	0.086508
0.989911	0.112164	0.086577
0.989877	0.112451	0.086594
0.989857	0.112591	0.086642
0.989873	0.112522	0.086552
0.989894	0.112378	0.086490
0.989887	0.112372	0.086578
0.989851	0.112562	0.086750
0.989807	0.112822	0.086905
0.989775	0.113035	0.087000
0.989731	0.113327	0.087116
0.989683	0.113715	0.087162
0.989650	0.114044	0.087106
0.989589	0.114541	0.087144
0.989518	0.115149	0.087150
0.989458	0.115680	0.087131
0.989401	0.116085	0.087241
0.989326	0.116454	0.087587
0.989213	0.116957	0.088199
0.989052	0.117714	0.088998
0.988818	0.118928	0.089975
0.988553	0.120397	0.090926
0.988288	0.121845	0.091868
0.988004	0.123287	0.092996
0.987717	0.124655	0.094212
0.987417	0.126031	0.095516
0.987002	0.127984	0.097193
0.986395	0.131123	0.099151
0.985560	0.135698	0.101277
0.984580	0.140918	0.103658
0.983842	0.144745	0.105376
0.983367	0.146987	0.106699
0.982859	0.149103	0.108425
0.982225	0.151678	0.110579
0.981361	0.155168	0.113375
0.980134	0.160392	0.116673
0.978435	0.167873	0.120352
0.976416	0.176884	0.123795
0.974338	0.185916	0.126887
0.972252	0.194538	0.129927
0.970179	0.202771	0.132802
0.968255	0.210175	0.135309
0.966367	0.217069	0.137899
0.964436	0.223871	0.140515
0.962295	0.231127	0.143421
0.959780	0.239369	0.146717
0.956818	0.248776	0.150369
0.953385	0.258968	0.154899
0.950041	0.268704	0.158808
0.947351	0.276065	0.162218
0.945519	0.280749	0.164845
0.944153	0.284211	0.166728
0.942891	0.287643	0.167982
0.941587	0.291100	0.169339
0.940087	0.294981	0.170946
0.938336	0.299399	0.172878
0.936453	0.303895	0.175226
0.934495	0.308437	0.177723
0.932689	0.312746	0.179670
0.931244	0.316380	0.180802
0.930316	0.318984	0.181003
0.929714	0.320910	0.180691
0.928888	0.323172	0.180906
0.928129	0.325252	0.181073
0.927231	0.327541	0.181547
0.926224	0.330025	0.182189
0.925104	0.332682	0.183048
0.924013	0.335222	0.183921
0.922944	0.337652	0.184837
0.922258	0.339277	0.185289
0.922134	0.339934	0.184697
0.922065	0.340920	0.183220
0.921765	0.342647	0.181501
0.921379	0.344527	0.179895
0.921056	0.346019	0.178678
0.920830	0.346966	0.178005
0.920492	0.347962	0.177811
0.920162	0.348984	0.177513
0.920037	0.349769	0.176618
0.920019	0.350554	0.175147
0.919992	0.351499	0.173385
0.920048	0.352156	0.171751
0.920213	0.352379	0.170404
0.920549	0.352244	0.168861
0.921024	0.351870	0.167039
0.921695	0.351244	0.164641
0.922563	0.350426	0.161494
0.923614	0.349496	0.157452
0.924947	0.348040	0.152778
0.926462	0.345945	0.148292
0.928001	0.343465	0.144382
0.929484	0.340831	0.141043
0.930855	0.338297	0.138073
0.932199	0.335840	0.134968
0.933702	0.333109	0.131293
0.935356	0.329996	0.127328
0.937107	0.326541	0.123292
0.938910	0.322781	0.119419
0.940736	0.318857	0.115528
0.942624	0.314698	0.111469
0.944430	0.310491	0.107919
0.945990	0.306461	0.105760
0.947348	0.302324	0.105508
0.948534	0.297990	0.107172
0.949427	0.293874	0.110568
0.949970	0.290333	0.115165
0.950285	0.287178	0.120362
0.950534	0.283928	0.125979
0.950722	0.280533	0.132016
0.950791	0.277290	0.138225
0.950573	0.274628	0.144880
0.950329	0.271991	0.151311
0.949980	0.269755	0.157384
0.949588	0.267871	0.162873
0.949255	0.265959	0.167873
0.948968	0.264085	0.172390
0.948867	0.261815	0.176362
0.948923	0.259262	0.179800
0.948977	0.256937	0.182830
0.948950	0.254860	0.185851
0.949000	0.253115	0.187969
0.948848	0.250661	0.191979
0.948733	0.247691	0.196354
0.948702	0.244591	0.200347
0.948800	0.241850	0.203193
0.948897	0.239182	0.205880
0.949078	0.236372	0.208278
0.949339	0.233480	0.210341
0.949356	0.230387	0.213647
0.949218	0.227214	0.217620
0.949009	0.223997	0.221827
0.948909	0.220640	0.225587
0.949011	0.217228	0.228450
0.949315	0.213917	0.230305
0.949733	0.210669	0.231574
0.950150	0.207485	0.232736
0.950398	0.204562	0.234303
0.950444	0.201958	0.236365
0.950406	0.199525	0.238576
0.950346	0.197196	0.240741
0.950330	0.194891	0.242673
0.950386	0.192606	0.244273
0.950441	0.190716	0.245538
0.950424	0.189446	0.246586
0.950300	0.188685	0.247645
0.950120	0.188220	0.248688
0.949989	0.187980	0.249366
0.949884	0.187911	0.249819
0.949725	0.188127	0.250262
0.949582	0.188274	0.250694
0.949492	0.188077	0.251182
0.949424	0.187752	0.251681
0.949416	0.187392	0.251980
0.949562	0.186760	0.251898
0.949822	0.186053	0.251442
0.950154	0.185576	0.250537
0.950421	0.185328	0.249709
0.950520	0.184911	0.249637
0.950582	0.184166	0.249952
0.950718	0.183045	0.250260
0.950963	0.181776	0.250253
0.951383	0.180445	0.249618
0.952020	0.179011	0.248218
0.952696	0.177272	0.246871
0.953181	0.175731	0.246097
0.953404	0.174502	0.246110
0.953533	0.173074	0.246617
0.953754	0.171223	0.247053
0.954131	0.169179	0.247008
0.954576	0.167213	0.246627
0.955021	0.165246	0.246229
0.955497	0.162789	0.246019
0.955973	0.159927	0.246046
0.956398	0.157092	0.246220
0.956807	0.154521	0.246261
0.957277	0.152002	0.245999
0.957814	0.149173	0.245642
0.958385	0.145951	0.245351
0.958943	0.142450	0.245227
0.959469	0.138740	0.245295
0.960005	0.134957	0.245311
0.960613	0.131224	0.244955
