X,Y,Z,AccDist,zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,dtw_thv
-0.251825,0.578741,0.775656,0.000000,1.158976,1.060044,0.069878,94,282,0.800000,1.200000,0.000000
-0.290889,0.578011,0.762261,0.041319,1.184556,1.014477,0.049885
-0.329830,0.574476,0.748941,0.082639,1.207684,0.966805,0.031902
-0.368410,0.568532,0.735430,0.123958,1.228337,0.917495,0.015383
-0.406494,0.559952,0.721922,0.165277,1.246316,0.866573,0.000720
-0.443873,0.549062,0.708094,0.206597,1.261525,0.814401,-0.012654
-0.480468,0.536515,0.693595,0.247916,1.274244,0.761458,-0.025586
-0.516224,0.522472,0.678399,0.289236,1.284546,0.707922,-0.038207
-0.551059,0.506820,0.662648,0.330555,1.292347,0.653837,-0.050264
-0.584904,0.489701,0.646278,0.371874,1.297670,0.599366,-0.061920
-0.617670,0.471056,0.629397,0.413194,1.300451,0.544591,-0.072998
-0.649251,0.450660,0.612291,0.454513,1.300575,0.489543,-0.082999
-0.679584,0.428597,0.594992,0.495832,1.298078,0.434365,-0.091936
-0.708609,0.404996,0.577477,0.537152,1.293001,0.379216,-0.099912
-0.736218,0.379767,0.559938,0.578471,1.285290,0.324202,-0.106633
-0.762278,0.352764,0.542646,0.619790,1.274863,0.269443,-0.111666
-0.786696,0.324508,0.524965,0.661110,1.261708,0.215221,-0.116094
-0.809546,0.295081,0.507114,0.702429,1.246085,0.161607,-0.119726
-0.830751,0.264427,0.489315,0.743748,1.228013,0.108714,-0.122258
-0.850222,0.232556,0.471680,0.785068,1.207490,0.056683,-0.123554
-0.867880,0.199487,0.454354,0.826387,1.184546,0.005662,-0.123448
-0.883671,0.165266,0.437463,0.867707,1.159249,-0.044211,-0.121820
-0.897554,0.129988,0.421052,0.909026,1.131670,-0.092800,-0.118672
-0.909425,0.093789,0.405053,0.950345,1.101794,-0.139916,-0.114167
-0.919106,0.056763,0.389482,0.991665,1.069556,-0.185291,-0.108328
-0.926816,0.019095,0.374386,1.032984,1.035330,-0.228987,-0.101252
