X,Y,Z,AccDist,zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,dtw_thv
-0.310491,0.661094,0.683045,0.000000,1.202069,1.064259,0.023383,92,277,0.800000,1.200000,0.000000
-0.347992,0.658803,0.666850,0.040916,1.224672,1.019274,0.000207
-0.385041,0.655242,0.649867,0.081833,1.245342,0.973441,-0.023105
-0.421868,0.648646,0.633337,0.122749,1.263387,0.925418,-0.044035
-0.458298,0.639201,0.617321,0.163666,1.278850,0.875555,-0.062595
-0.494150,0.627220,0.601699,0.204582,1.291781,0.824267,-0.079091
-0.529251,0.613215,0.586044,0.245499,1.302252,0.772028,-0.094324
-0.563493,0.597624,0.569990,0.286415,1.310357,0.719207,-0.108982
-0.596791,0.580355,0.553681,0.327332,1.316017,0.665856,-0.122825
-0.629078,0.561262,0.537375,0.368248,1.319182,0.612001,-0.135446
-0.660299,0.540395,0.521161,0.409165,1.319893,0.557763,-0.146758
-0.690395,0.517886,0.504993,0.450081,1.318189,0.503302,-0.156889
-0.719150,0.493768,0.488695,0.490998,1.313817,0.448811,-0.166043
-0.746527,0.468143,0.472338,0.531914,1.306870,0.394437,-0.174190
-0.772569,0.441179,0.455975,0.572830,1.297562,0.340290,-0.181370
-0.797223,0.412881,0.439726,0.613747,1.285912,0.286468,-0.187436
-0.820440,0.383262,0.423713,0.654663,1.271956,0.233066,-0.192241
-0.842167,0.352338,0.408047,0.695580,1.255717,0.180188,-0.195651
-0.861943,0.319855,0.392948,0.736496,1.236683,0.128154,-0.197190
-0.879992,0.286195,0.378309,0.777413,1.215330,0.077025,-0.197245
-0.896435,0.251600,0.363975,0.818329,1.191894,0.026835,-0.196162
-0.911223,0.216145,0.349935,0.859246,1.166394,-0.022305,-0.193994
-0.924311,0.179884,0.336249,0.900162,1.138869,-0.070288,-0.190693
-0.935466,0.142782,0.323089,0.941079,1.109173,-0.116852,-0.186000
-0.944522,0.104857,0.310704,0.981995,1.077305,-0.161740,-0.179603
-0.951554,0.066146,0.299539,1.022911,1.043603,-0.204860,-0.170996
-0.956410,0.026705,0.289914,1.063828,1.008146,-0.245915,-0.159803
-0.959039,-0.013312,0.281962,1.104744,0.971099,-0.284681,-0.145950
-0.959470,-0.053712,0.275717,1.145661,0.932672,-0.321016,-0.129514
-0.957768,-0.094316,0.271099,1.186577,0.893041,-0.354860,-0.110707
-0.953902,-0.134919,0.267846,1.227494,0.852217,-0.386090,-0.089964
-0.944776,-0.173931,0.275506,1.268410,0.813909,-0.407319,-0.056272
-0.935173,-0.212991,0.282233,1.309327,0.774643,-0.428388,-0.023618
-0.925128,-0.252654,0.282510,1.350243,0.731045,-0.451470,0.001651
-0.913368,-0.291828,0.282189,1.391160,0.686042,-0.472577,0.026132
-0.901014,-0.330668,0.280056,1.432076,0.639849,-0.493348,0.048300
-0.888524,-0.368945,0.272773,1.472993,0.591307,-0.515067,0.063921
-0.874594,-0.406380,0.263899,1.513909,0.541389,-0.535097,0.077308
-0.860104,-0.442832,0.252340,1.554825,0.490419,-0.554543,0.086934
-0.844316,-0.478517,0.240066,1.595742,0.438596,-0.572240,0.095409
-0.826104,-0.513748,0.230485,1.636658,0.386452,-0.586274,0.107194
-0.806310,-0.548202,0.221047,1.677575,0.333666,-0.597999,0.118897
-0.785934,-0.581556,0.208975,1.718491,0.279940,-0.609006,0.126835
-0.764142,-0.613961,0.196791,1.759408,0.225734,-0.617808,0.134260
-0.740992,-0.645386,0.184542,1.800324,0.171155,-0.624423,0.141202
-0.716464,-0.675837,0.172501,1.841241,0.116322,-0.628754,0.147998
-0.690646,-0.705141,0.160302,1.882157,0.061271,-0.630856,0.154091
-0.663752,-0.733126,0.147358,1.923074,0.006034,-0.630978,0.158638
-0.635919,-0.759852,0.133767,1.963990,-0.049270,-0.629282,0.161778
-0.607115,-0.785284,0.119728,2.004907,-0.104532,-0.625644,0.163734
-0.577326,-0.809400,0.105428,2.045823,-0.159648,-0.619976,0.164721
-0.546529,-0.832189,0.091091,2.086739,-0.214510,-0.612178,0.165006
-0.514624,-0.853666,0.077163,2.127656,-0.268982,-0.602024,0.165150
-0.481549,-0.873817,0.064006,2.168572,-0.322915,-0.589330,0.165594
-0.447393,-0.892592,0.051594,2.209489,-0.376203,-0.574151,0.166261
-0.412309,-0.909936,0.039690,2.250405,-0.428785,-0.556672,0.166815
-0.376423,-0.925810,0.028131,2.291322,-0.480603,-0.537034,0.167015
-0.339819,-0.940184,0.016857,2.332238,-0.531588,-0.515317,0.166763
-0.302560,-0.953041,0.005883,2.373155,-0.581659,-0.491567,0.166057
-0.264655,-0.964292,-0.004642,2.414071,-0.630653,-0.465671,0.165023
