X,Y,Z,AccDist,zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,dtw_thv
-0.157396,0.746679,0.646294,0.000000,1.028474,1.239513,0.109652,93,279,0.800000,1.200000,0.000000
-0.197809,0.748084,0.633233,0.042510,1.063451,1.198489,0.090025
-0.238358,0.746849,0.620567,0.085019,1.096296,1.155033,0.071998
-0.278719,0.743499,0.607679,0.127529,1.126972,1.109778,0.054579
-0.318788,0.737981,0.594625,0.170038,1.155352,1.062790,0.037867
-0.358462,0.730261,0.581472,0.212548,1.181332,1.014155,0.021970
-0.397576,0.720727,0.567832,0.255057,1.204977,0.964287,0.006235
-0.436031,0.709487,0.553626,0.297567,1.226263,0.913359,-0.009477
-0.473772,0.696278,0.539196,0.340076,1.245016,0.861273,-0.024615
-0.510713,0.681044,0.524694,0.382586,1.261157,0.808098,-0.038956
-0.546752,0.663677,0.510323,0.425095,1.274559,0.753886,-0.052188
-0.581785,0.644076,0.496360,0.467605,1.285125,0.698716,-0.063908
-0.615705,0.622324,0.482864,0.510115,1.292848,0.642781,-0.074069
-0.648414,0.598532,0.469846,0.552624,1.297743,0.586279,-0.082697
-0.679864,0.572983,0.457049,0.595134,1.299934,0.529450,-0.090240
-0.710027,0.545972,0.444142,0.637643,1.299549,0.472506,-0.097239
-0.738855,0.517698,0.430887,0.680153,1.296643,0.415611,-0.104084
-0.766264,0.488182,0.417330,0.722662,1.291175,0.358880,-0.110716
-0.792156,0.457283,0.403871,0.765172,1.283055,0.302380,-0.116563
-0.816476,0.424986,0.390744,0.807681,1.272298,0.246208,-0.121309
-0.838981,0.391295,0.377880,0.850191,1.258656,0.190586,-0.125036
-0.859752,0.356464,0.365157,0.892701,1.242392,0.135635,-0.128006
-0.878817,0.320613,0.352618,0.935210,1.223659,0.081450,-0.130221
-0.896113,0.283774,0.340395,0.977720,1.202470,0.028153,-0.131517
-0.911540,0.245947,0.328714,1.020229,1.178805,-0.024103,-0.131601
-0.925006,0.207158,0.317780,1.062739,1.152670,-0.075152,-0.130214
-0.936446,0.167491,0.307703,1.105248,1.124119,-0.124827,-0.127247
-0.945759,0.127014,0.298742,1.147758,1.093204,-0.172906,-0.122389
-0.952113,0.085384,0.292944,1.190267,1.059518,-0.218377,-0.112827
-0.957353,0.044025,0.284740,1.232777,1.024218,-0.263137,-0.106401
