X,Y,Z,AccDist,zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,dtw_thv
-0.242462,0.692623,0.679327,0.000000,1.074128,1.161126,0.104658,90,270,0.800000,1.200000,0.000000
-0.281882,0.693300,0.663045,0.042668,1.106844,1.116473,0.085675
-0.321375,0.691209,0.647068,0.085336,1.137072,1.069452,0.068367
-0.360763,0.686228,0.631475,0.128004,1.164550,1.020163,0.052881
-0.399836,0.678399,0.616250,0.170672,1.189119,0.968847,0.039163
-0.438372,0.668003,0.601185,0.213340,1.210776,0.915896,0.026802
-0.476205,0.655310,0.586103,0.256008,1.229573,0.861646,0.015438
-0.513220,0.640530,0.570898,0.298676,1.245569,0.806359,0.004828
-0.549320,0.623938,0.555370,0.341344,1.258878,0.750300,-0.005419
-0.584424,0.605531,0.539621,0.384012,1.269451,0.693581,-0.015172
-0.618470,0.585352,0.523721,0.426680,1.277293,0.636329,-0.024367
-0.651377,0.563508,0.507616,0.469348,1.282414,0.578696,-0.033127
-0.683074,0.540080,0.491307,0.512017,1.284823,0.520827,-0.041493
-0.713512,0.514957,0.475093,0.554685,1.284460,0.462779,-0.049029
-0.742209,0.487627,0.459277,0.597353,1.280474,0.404698,-0.055137
-0.769471,0.458849,0.443530,0.640021,1.273779,0.346819,-0.060573
-0.795280,0.428751,0.427816,0.682689,1.264469,0.289259,-0.065446
-0.819560,0.397352,0.412209,0.725357,1.252514,0.232137,-0.069672
-0.842242,0.364643,0.396857,0.768025,1.237885,0.175568,-0.073061
-0.862925,0.330434,0.381941,0.810693,1.220078,0.119851,-0.075313
-0.881714,0.295012,0.367384,0.853361,1.199444,0.065103,-0.076656
-0.898756,0.258611,0.353118,0.896029,1.176322,0.011357,-0.077275
-0.913984,0.221275,0.339226,0.938697,1.150719,-0.041253,-0.077088
-0.927331,0.183043,0.325831,0.981365,1.122644,-0.092583,-0.075960
-0.938737,0.143968,0.313045,1.024033,1.092126,-0.142484,-0.073772
-0.947783,0.104060,0.300960,1.066701,1.058809,-0.190499,-0.070436
-0.954789,0.063565,0.289529,1.109369,1.023216,-0.236750,-0.066106
-0.959763,0.022575,0.278847,1.152037,0.985469,-0.281130,-0.060703
-0.962646,-0.018825,0.269030,1.194705,0.945628,-0.323467,-0.054117
-0.963381,-0.060543,0.260211,1.237373,0.903768,-0.363574,-0.046227
-0.962032,-0.102427,0.252235,1.280041,0.860050,-0.401441,-0.037295
-0.958710,-0.144261,0.244568,1.322709,0.814624,-0.437180,-0.028104
-0.953333,-0.185993,0.237522,1.365377,0.767554,-0.470554,-0.018280
-0.945909,-0.227522,0.231147,1.408045,0.718962,-0.501464,-0.007807
-0.936458,-0.268737,0.225438,1.450713,0.668971,-0.529836,0.003261
-0.925038,-0.309511,0.220183,1.493382,0.617692,-0.555693,0.014595
-0.911710,-0.349769,0.215474,1.536050,0.565282,-0.578998,0.026282
-0.896586,-0.389396,0.210853,1.578718,0.511819,-0.599927,0.037684
-0.879774,-0.428303,0.205966,1.621386,0.457385,-0.618637,0.048311
-0.861189,-0.466437,0.201423,1.664054,0.402133,-0.634780,0.058920
-0.841053,-0.503719,0.196464,1.706722,0.346117,-0.648779,0.068508
-0.819370,-0.540087,0.191258,1.749390,0.289454,-0.660523,0.077262
-0.796037,-0.575473,0.186459,1.792058,0.232305,-0.669620,0.085992
-0.771046,-0.609799,0.182360,1.834726,0.174828,-0.675888,0.095037
-0.744528,-0.643005,0.178609,1.877394,0.117095,-0.679531,0.103924
-0.716618,-0.675042,0.174788,1.920062,0.059155,-0.680792,0.112100
-0.687319,-0.705838,0.171129,1.962730,0.001151,-0.679527,0.119829
-0.656599,-0.735275,0.167966,2.005398,-0.056738,-0.675483,0.127489
-0.624469,-0.763227,0.165405,2.048066,-0.114346,-0.668524,0.135156
-0.591068,-0.789699,0.163528,2.090734,-0.171525,-0.658765,0.142949
-0.556485,-0.814647,0.162306,2.133402,-0.228157,-0.646266,0.150814
-0.520817,-0.838036,0.161531,2.176070,-0.284182,-0.631170,0.158473
-0.484155,-0.859840,0.160914,2.218738,-0.339573,-0.613644,0.165546
-0.446584,-0.880036,0.160296,2.261406,-0.394277,-0.593815,0.171823
-0.408184,-0.898603,0.159589,2.304074,-0.448227,-0.571773,0.177184
-0.369028,-0.915511,0.158786,2.346742,-0.501326,-0.547566,0.181611
-0.329174,-0.930703,0.158093,2.389410,-0.553405,-0.521133,0.185348
-0.288683,-0.944124,0.157715,2.432078,-0.604290,-0.492413,0.188637
-0.247644,-0.955767,0.157510,2.474747,-0.653938,-0.461537,0.191297
-0.206138,-0.965626,0.157391,2.517415,-0.702289,-0.428615,0.193218
-0.164243,-0.973684,0.157332,2.560083,-0.749265,-0.393717,0.194364
-0.122047,-0.979985,0.156917,2.602751,-0.794947,-0.357121,0.194221
-0.079626,-0.984502,0.156162,2.645419,-0.839236,-0.318870,0.192805
-0.037044,-0.987065,0.155284,2.688087,-0.881841,-0.278806,0.190318
0.005578,-0.987405,0.156799,2.730755,-0.921644,-0.235918,0.189894
0.048209,-0.986125,0.157032,2.773423,-0.960286,-0.192071,0.187068
0.090753,-0.983092,0.157086,2.816091,-0.997224,-0.146853,0.183207
0.133117,-0.978181,0.157716,2.858759,-1.032024,-0.099978,0.179235
0.175218,-0.971415,0.158851,2.901427,-1.064653,-0.051575,0.175076
