X,Y,Z,AccDist,zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,dtw_thv
-0.242324,0.602556,0.760399,0.000000,1.123316,1.117224,0.188215,94,282,0.800000,1.200000,0.000000
-0.281297,0.601736,0.747380,0.041113,1.149970,1.072485,0.170576
-0.320179,0.598198,0.734530,0.082226,1.174245,1.025726,0.154823
-0.358665,0.592504,0.721258,0.123339,1.196071,0.977495,0.139931
-0.396641,0.584447,0.707741,0.164452,1.215254,0.927804,0.126244
-0.434005,0.574524,0.693776,0.205565,1.232037,0.877082,0.113223
-0.470669,0.562421,0.679671,0.246678,1.246226,0.825276,0.101433
-0.506522,0.548360,0.665289,0.287791,1.257850,0.772627,0.090581
-0.541474,0.532465,0.650593,0.328904,1.266918,0.719312,0.080554
-0.575373,0.515006,0.635223,0.370017,1.273353,0.665571,0.070769
-0.608258,0.496276,0.619173,0.411130,1.277443,0.611598,0.061035
-0.640053,0.476179,0.602599,0.452243,1.279116,0.557449,0.051601
-0.670660,0.454569,0.585706,0.493356,1.278262,0.503180,0.042807
-0.700007,0.431464,0.568565,0.534469,1.274871,0.448900,0.034732
-0.728064,0.406982,0.551170,0.575582,1.269018,0.394737,0.027296
-0.754814,0.381238,0.533526,0.616695,1.260791,0.340798,0.020439
-0.780079,0.354161,0.515671,0.657808,1.249992,0.287221,0.014259
-0.803676,0.325802,0.497536,0.698921,1.236469,0.234208,0.008655
-0.825803,0.296427,0.479185,0.740035,1.220664,0.181791,0.003526
-0.846394,0.266037,0.460706,0.781148,1.202563,0.130074,-0.001018
-0.865393,0.234643,0.442201,0.822261,1.182179,0.079155,-0.004863
-0.882741,0.202278,0.423733,0.863374,1.159522,0.029144,-0.007947
-0.898389,0.169038,0.405284,0.904487,1.134624,-0.019839,-0.010349
-0.912074,0.134851,0.387001,0.945600,1.107267,-0.067533,-0.011834
-0.923749,0.099620,0.369332,0.986713,1.077554,-0.113808,-0.011804
-0.933805,0.064757,0.350041,1.027826,1.045925,-0.158732,-0.013809
-0.943409,0.030027,0.330247,1.068939,1.013762,-0.203270,-0.016462
