X,Y,Z,AccDist,zscale-x,zscale-y,zscale-z,min_n,max_n,min_r,max_r,dtw_thv
-0.211508,0.683952,0.698193,0.000000,1.111509,1.168336,0.030712,93,280,0.800000,1.200000,0.000000
-0.251039,0.682369,0.686375,0.041311,1.141516,1.122591,0.015257
-0.290553,0.677544,0.675400,0.082621,1.168853,1.074368,0.002630
-0.329734,0.670150,0.664657,0.123932,1.193593,1.024356,-0.008298
-0.368411,0.660464,0.653908,0.165242,1.215736,0.972891,-0.017969
-0.406465,0.648668,0.643046,0.206553,1.235295,0.920210,-0.026617
-0.443812,0.634958,0.631976,0.247864,1.252335,0.866536,-0.034464
-0.480373,0.619450,0.620636,0.289174,1.266864,0.812031,-0.041648
-0.516084,0.602315,0.608911,0.330485,1.278932,0.756864,-0.048407
-0.550772,0.583638,0.596484,0.371796,1.288327,0.701178,-0.055179
-0.584400,0.563469,0.583505,0.413106,1.295122,0.645106,-0.061803
-0.616975,0.541892,0.570139,0.454417,1.299472,0.588767,-0.068116
-0.648429,0.518851,0.556543,0.495727,1.301329,0.532239,-0.073885
-0.678695,0.494346,0.542792,0.537038,1.300664,0.475612,-0.079013
-0.707686,0.468453,0.528805,0.578349,1.297431,0.419015,-0.083643
-0.735018,0.440955,0.514554,0.619659,1.291064,0.362644,-0.087678
-0.761061,0.412404,0.499995,0.660970,1.282398,0.306580,-0.091484
-0.785822,0.382933,0.485039,0.702281,1.271525,0.250898,-0.095249
-0.809274,0.352615,0.469646,0.743591,1.258472,0.195678,-0.099062
-0.830879,0.321026,0.454091,0.784902,1.242463,0.141197,-0.102325
-0.850818,0.288412,0.438461,0.826212,1.223931,0.087511,-0.105068
-0.869284,0.255033,0.422648,0.867523,1.203252,0.034609,-0.107576
-0.886259,0.220962,0.406625,0.908834,1.180465,-0.017435,-0.109924
-0.901548,0.186169,0.390430,0.950144,1.155376,-0.068437,-0.112037
-0.914772,0.150545,0.374236,0.991455,1.127610,-0.118046,-0.113626
-0.926319,0.114319,0.358119,1.032766,1.097769,-0.166432,-0.114734
-0.936102,0.077487,0.342219,1.074076,1.065829,-0.213463,-0.115176
-0.944015,0.040016,0.326780,1.115387,1.031765,-0.258977,-0.114624
-0.949969,0.001878,0.312083,1.156697,0.995586,-0.302811,-0.112703
-0.953625,-0.036889,0.298286,1.198008,0.957084,-0.344531,-0.109222
-0.955026,-0.076165,0.285601,1.239319,0.916499,-0.384008,-0.103981
-0.954465,-0.115715,0.273763,1.280629,0.874208,-0.421429,-0.097452
-0.952092,-0.155345,0.262395,1.321940,0.830368,-0.456908,-0.090222
-0.947995,-0.194865,0.251107,1.363251,0.785075,-0.490505,-0.082891
-0.942191,-0.234134,0.239671,1.404561,0.738375,-0.522194,-0.075824
-0.934429,-0.273049,0.228186,1.445872,0.690176,-0.551598,-0.068945
